drug,rho_ic50,p_ic50,rho_auc,fdr_ic50
Afuresertib,0.19364926632164917,4.80850482247545e-09,0.11448940769570837,1.7860160769194527e-08
Alisertib,0.1280844419404403,0.00012622695280736646,0.091284573160115,0.0001694878333469803
Alpelisib,0.19404768962019306,3.814126544418684e-09,0.017673390424149508,1.558343131005348e-08
Avagacestat,0.18797285423000204,1.4330131163585432e-08,-0.04471686997082823,4.55379723642826e-08
Axitinib,0.18943299884751252,9.660343371396475e-09,0.13068061678044576,3.2126258188597585e-08
BDF00022089a,0.13499004846891594,0.00037320331507419694,-0.20199820233857513,0.00048296899597837254
BDILV000379a,0.19545693763459318,2.2346111433148611e-07,-0.1336882005217177,4.878616694565269e-07
BDOCA000347a,0.11908296522629265,0.0017137619580393395,-0.12250951106286943,0.00203375900414627
BDP-00009066,0.1183607752706683,0.001487108665301047,0.02731709994464502,0.0017945699505320651
BEN,0.17485710981204144,3.767844686971993e-06,0.12645655477175133,6.265137095779012e-06
BI-2536,0.19357125399810363,9.325475543999638e-09,0.18779025124879317,3.1377482418634075e-08
BIBR-1532,0.16141830759892334,1.2254562330786541e-06,-0.1632098689141147,2.3057926490822045e-06
BMS-345541,0.1964580238982408,9.77442097971206e-09,0.09506601694153814,3.213200459997297e-08
BMS-536924,0.08300347695902506,0.012740453697709032,-0.005848698698983966,0.013907518158567875
BMS-754807,0.14931197999306206,7.524690505714525e-06,0.10125537451039594,1.2022689858292481e-05
BPD-00008900,0.08187974959491202,0.028244566124315525,-0.12367102599560978,0.030141589222217314
BX795,0.16951467346376412,0.019060113753657387,0.06135126756682281,0.020570537862437784
Bicalutamide,0.23304629374483327,0.0011769344753415204,-0.15143462386332324,0.0014323542976496801
Bleomycin,0.08285124981405637,0.029428170228400424,-0.11015290677927622,0.031287943068113465
Bleomycin (50 uM),0.04443975013665823,0.23795182721582261,-0.004299445681836181,0.24305079494187595
Bortezomib,0.1696674437405911,3.1000281399900536e-07,0.11116325736837021,6.471591591512083e-07
Bosutinib,0.22705653562492253,6.806538342705803e-12,0.1175029496194952,7.877741341097061e-11
Bromosporine,0.2095723605895997,2.7467481710752154e-08,0.09714707939754622,8.098659555953728e-08
Buparlisib,0.17134980825079207,2.3204235451827367e-07,0.1198079755646117,5.02758434789593e-07
CCT-018159,0.1544468173050427,0.032899866018846056,-0.021965426927800208,0.03484948770885175
CCT007093,0.16742896456125683,5.884020372818406e-07,-0.22079289082427897,1.193496330940471e-06
CDK9_5038,0.18781667349602205,6.734081882588162e-07,0.19052369351500145,1.356300998887475e-06
CDK9_5576,0.17701124820860695,2.893113364632806e-06,0.1734514478492188,4.966303864167499e-06
CHIR-99021,0.27979643152383576,8.852478645281248e-05,0.03833011848994213,0.00012172158137261716
CPI-637,0.14892147893246513,6.328055876359898e-05,0.034548506131672194,8.869779824895192e-05
CT7033-2,0.19266317002695302,2.046595202161385e-07,0.16272412284193213,4.5728611548293443e-07
CZC24832,0.20405651287568635,2.398578236834701e-09,-0.10877160940143912,1.071864649585507e-08
Camptothecin,0.19264010674563842,4.6794292300603965e-09,0.1612531217252507,1.7609431049964125e-08
Cediranib,0.05897887116733066,0.07698625443212491,-0.059088089652325045,0.0800657046094099
Cisplatin,0.19241167382721364,1.4660908070685094e-07,0.14212367752701946,3.4369014001769977e-07
Crizotinib,0.2394026375229551,2.6603766690890256e-13,0.1837435432791625,7.806084343023502e-12
Cyclophosphamide,0.23228751239726067,1.7669799888706938e-12,-0.14419892499124218,3.3690418454467896e-11
Cytarabine,0.20499414184444228,2.984950440185614e-08,0.17038923112142082,8.711181896868221e-08
Dabrafenib,0.19138749275985123,7.726799352569149e-09,0.030088882502877425,2.6307912081366387e-08
Dacarbazine,0.19430830778290356,2.6376743296835786e-07,-0.0937972300834558,5.629663121563459e-07
Dactinomycin,0.2174557719322526,3.983856880063499e-11,0.14257317682693776,3.797943558993869e-10
Dactolisib,0.09296441106717418,0.005252881610963841,0.026455852027074147,0.005891467218571211
Daporinad,0.1801642719310201,2.0968258799517898e-05,0.1535405981219916,3.172974611990539e-05
Dasatinib,-0.03370071534234636,0.3114657594150069,-0.10188697027190426,0.31588371344926236
Dihydrorotenone,0.11656164104129459,0.0021803364003385537,-0.008211131741814747,0.002545209022436026
Dinaciclib,0.22089445168690355,1.0393590339129463e-10,0.22022478626674616,7.431417092477566e-10
Docetaxel,0.1399442406213336,2.2688040022028152e-05,0.15623950520647656,3.4151470770000265e-05
Doramapimod,0.1811135002389436,4.6274517007095903e-08,-0.10726082246422966,1.2725492176951372e-07
EHT-1864,0.18073257220870811,6.175410458455477e-08,-0.02115267361923041,1.624510268170946e-07
EPZ004777,0.22521295873469277,6.809485147181074e-12,-0.07448963528794117,7.877741341097061e-11
EPZ5676,0.2608992694213603,1.561683210733015e-15,-0.09460069711325236,1.1166034956741058e-13
ERK_2440,0.1026507471024616,0.006921047062275453,0.0018403419857320942,0.0076721684488789904
ERK_6604,0.1515986425113903,6.307884460425201e-05,0.009347627953299941,8.869779824895192e-05
Eg5_9814,0.15493112404038348,4.5404289985185815e-05,0.13195491604641393,6.52544067123776e-05
