drug,rho_ic50,p_ic50,rho_auc,fdr_ic50
Bleomycin (50 uM),-0.08429397048725444,0.025002999318486954,-0.017309041444857013,0.02771650312049329
Bortezomib,-0.15838613059301226,1.8196054927666422e-06,-0.06470934875259403,2.501957552554133e-06
Bosutinib,-0.18637696563165712,2.0491009082204072e-08,-0.021025211123011162,3.1007558716986053e-08
Bromosporine,-0.2932045463324809,3.801354768884204e-15,-0.13855752156472909,1.2215589482032384e-14
Buparlisib,-0.15991198343043223,1.4230171771008352e-06,-0.0797011522224149,1.9661010272987385e-06
CCT-018159,-0.028955979608707633,0.6908984439999193,0.15558614442088814,0.7006984219289961
CCT007093,-0.26477941427657264,1.3890336256321276e-15,0.26945653241169487,4.7293287729855775e-15
CDK9_5038,-0.2577525481775484,6.206673141971349e-12,-0.2639401931470792,1.314895198965782e-11
CDK9_5576,-0.24513661161265604,6.692729356237319e-11,-0.24216821181783804,1.2760803972559156e-10
CHIR-99021,-0.24795914852576467,0.0005431125896386121,-0.04134058969413062,0.0006554016904499708
CPI-637,-0.2602999534300813,1.4912167290185473e-12,-0.09630857369973958,3.4958031516336437e-12
CT7033-2,-0.27546203358362964,6.207542142494943e-14,-0.22652896529617506,1.6908162407176701e-13
CZC24832,-0.27896838613109465,1.7612610375118457e-16,0.15316772003716891,6.716275423045172e-16
Camptothecin,-0.27503816244234763,2.939935827968287e-17,-0.23439898750438853,1.1678078427762918e-16
Cediranib,-0.17023221016322246,2.785492099268825e-07,-0.018705389425194306,3.98325370195442e-07
Cisplatin,-0.30637924344006057,1.9412569678660823e-17,-0.23605067279802114,8.28655959417462e-17
Crizotinib,-0.29948887675657593,2.8453344554845303e-20,-0.23317022155370537,1.5354068948463693e-19
Cyclophosphamide,-0.2945328183670217,1.887579555462712e-19,0.20375797845320903,9.640138443970279e-19
Cytarabine,-0.25395353568975043,4.967612637453982e-12,-0.19908989033920604,1.0682234694073976e-11
Dabrafenib,-0.23293111582369533,1.6651753522335671e-12,-0.02127494383504579,3.840646376925808e-12
Dacarbazine,-0.28244024873749496,3.860783741348203e-14,0.1292677851163233,1.093251633688699e-13
Dactinomycin,-0.2010902574553632,1.0823526293243769e-09,-0.15503824903781738,1.8536098921363578e-09
Dactolisib,-0.0670870293255506,0.04421140801095074,0.020059737029465258,0.04863254881204582
Daporinad,-0.24986112207054367,2.7420519365741653e-09,-0.2803510684848963,4.455834396933018e-09
Dasatinib,0.09940744138615833,0.002770458475816574,0.18758095245335146,0.003207899287787612
Dihydrorotenone,-0.10037931763183111,0.008371295113960639,0.07316332475010538,0.009463203172303331
Dinaciclib,-0.2072061220247337,1.434985966744571e-09,-0.20596497964009958,2.3860813167962056e-09
Docetaxel,-0.15036530709439383,5.222608080704019e-06,-0.05565573601786664,7.112694814673093e-06
Doramapimod,-0.23457413362543417,1.0857763106534402e-12,0.14892365705118749,2.6095128138393604e-12
EHT-1864,-0.197466638113096,3.1314798975814653e-09,0.0905218290348927,5.059905371233328e-09
EPZ004777,-0.3435188297790113,1.612190370852597e-26,0.057612122883166236,3.5468188158757133e-25
EPZ5676,-0.33420492619575254,4.993776559893501e-25,0.1365626371994898,7.516947874366007e-24
ERK_2440,-0.06531642788896411,0.08621900046856362,0.06269934215684572,0.09305144956229885
ERK_6604,-0.011469149358298942,0.763450944507864,0.15303454708342668,0.768827359610032
Eg5_9814,-0.2283633839730382,1.4055225148641282e-09,-0.1900690994963466,2.3507569546850332e-09
Elephantin,-0.3669224717756645,1.9046603055492983e-23,-0.3014969899997508,2.2697201974462472e-22
Elesclomol,-0.24161614769909062,0.0007590458418602726,-0.1984948498617442,0.0009036986304407137
Entinostat,-0.3786010189847882,4.022025504872278e-30,-0.3470851018101939,1.9171654906557857e-28
Entospletinib,-0.04032314590662887,0.2430447066872692,0.14478602144513295,0.25555436070793747
Epirubicin,-0.22960033283991707,3.1295223828396248e-12,-0.19848678084165033,7.10351905946137e-12
Erlotinib,-0.0051625692843089745,0.8772230468107067,0.22525165681518391,0.8803010224135513
Fludarabine,-0.2471558896944123,4.4680095325253295e-11,-0.11691045348627425,8.634126529069218e-11
Foretinib,-0.17628461825846153,1.1078593955125078e-07,-0.1321517786841781,1.6165703424315165e-07
Fulvestrant,-0.30170468308986276,1.5270542087654045e-20,0.10792390341175531,8.734750074138114e-20
GDC0810,-0.21697220202329467,4.747597914360811e-11,0.24462723287989713,9.112838949712699e-11
GNE-317,0.0013738394258625028,0.9674084983746342,0.04164439618474801,0.9674084983746342
GSK-LSD1,-0.30177346198639543,5.397142356516515e-16,0.15285666847904106,1.9056576715601522e-15
GSK-LSD1-2HCl,-0.2505639727816116,1.1045625388138821e-11,0.16543272742929366,2.2891658413099296e-11
GSK1904529A,-0.1935945746372242,4.151670519879805e-09,0.11169504843291676,6.633395355785611e-09
GSK2110183B,-0.1919776729421358,3.681557502772317e-07,0.04720340976102336,5.212502206895458e-07
GSK2256098C,-0.3420230086390598,2.142355001256151e-20,0.19065333163022935,1.178295250690883e-19
GSK2276186C,-0.30140491560431776,5.600476805633546e-16,-0.06921762867652999,1.953337032208773e-15
GSK2578215A,-0.2281060593901968,4.354535542145303e-12,0.2007723268984858,9.654241589562455e-12
GSK2606414,-0.21385499492771284,4.620598483858857e-10,0.010047187439263403,8.107307769224743e-10
GSK269962A,-0.2250524622139244,0.0005375518666065978,-0.16199111699717297,0.0006514399739385041
GSK2801,-0.2866876354115256,1.537711833467717e-14,0.16679150653425534,4.728877251309323e-14
GSK2830371,-0.40311258865976735,5.264369315402734e-29,-0.11920571864753401,1.6728995824502022e-27
GSK2830371A,-0.3462720527341626,6.749984528436292e-21,0.013864377009566725,4.107437393899531e-20
GSK3337463A,-0.306814466251729,1.5786844869381052e-16,0.10651429482143415,6.101402206274298e-16
GSK343,-0.27557451631414975,2.861946805728124e-17,0.05915564593874143,1.153555017940871e-16
GSK591,-0.2186936523218236,3.5668183342797626e-11,0.04617786243840599,7.03524168002767e-11
GSK626616AC,-0.3836779852547146,1.1761221464150573e-25,0.18392691761464944,2.2424728924980426e-24
GW441756,-0.2187063589191959,3.647527878844391e-11,0.20000833951721028,7.145157351708874e-11
Gallibiscoquinazole,-0.2817929804410929,4.436127242981059e-14,0.16445230966380708,1.2317790208665853e-13
Gefitinib,-0.05583964095428925,0.09409769666702374,0.3204025091471824,0.101172711454018
Gemcitabine,-0.20793388115656578,2.811541453960373e-10,-0.18969432040272424,5.057238086997904e-10
HKMTI-1-005,-0.3592147223058142,3.131807348714123e-23,-0.261260566480162,3.5827876069289565e-22
I-BET-762,-0.24081024810766966,1.5597317170696697e-12,-0.14154595735808276,3.626693260828663e-12
I-BRD9,-0.31420200107242935,4.519251766866303e-22,-0.1364274052425152,3.916684864617462e-21
IAP_5620,-0.21480450603964898,1.266083182842707e-08,0.1871630774490433,1.9467730660914744e-08
ICL-SIRT078,-0.28010267747369294,2.3484947247544947e-14,-0.11997590283465889,6.996557200831099e-14
IGF1R_3801,-0.11676243441147653,0.0021259328804819873,-0.06995280576007347,0.00247161302364979
IOX2,-0.37413543675943783,9.733945053097884e-08,0.10109624771642907,1.4276452744543565e-07
IRAK4_4710,-0.20183714320949409,8.73577261268887e-08,0.2114121464538375,1.2878510140355757e-07
IWP-2,-0.33038030109879485,8.133770099577281e-23,0.14791907281402428,7.754194161597007e-22
Ibrutinib,-0.11638327502016084,0.0007476129404750425,0.05677230226880859,0.0008946330584764107
Ipatasertib,-0.09938641076511617,0.002837253729341376,0.06972129681297504,0.003271994220127555
Irinotecan,-0.3080989534674683,2.13859769885097e-21,-0.25789918924157,1.5290973546784434e-20
JAK1_8709,-0.28183695224821775,4.3945114700312304e-14,-0.06695240521922806,1.2317790208665853e-13
JAK_8517,-0.2098338636743046,2.576876061785476e-08,-0.11627022541770901,3.8788765982665586e-08
JNK Inhibitor VIII,-0.23650665445476532,7.865245876699888e-13,0.2182170564247294,1.9226156587488616e-12
JQ1,-0.2526183130836162,1.877263817704086e-14,-0.21317307292901444,5.6515521248775636e-14
KRAS (G12C) Inhibitor-12,-0.24460795518620143,6.558859547366087e-13,-0.11286637425249808,1.6311598526493052e-12
KU-55933,-0.28146135446372095,8.175691860094159e-18,0.03926014863315271,3.59730441844143e-17
L-Oxonoreleagnine,-0.23244250113384704,6.248885576114109e-10,0.2707744494733691,1.0831401665264457e-09
LCL161,-0.15464125907687257,6.805685999766811e-06,0.246204025536445,9.138151154616469e-06
LGK974,-0.2657504591613362,4.129053932386442e-16,0.01926586909271619,1.4948220565348387e-15
LJI308,-0.3111014835484066,1.3974001081194656e-21,0.033626962975886236,1.0517274497951768e-20
LMB_AB1,-0.3622184555222667,7.535815820648502e-23,0.10383770626153206,7.431873533467143e-22
LMB_AB2,-0.36339879883134646,5.347878297552628e-23,0.17504838263201547,5.462475689643042e-22
LMB_AB3,-0.26609470219825127,1.1543505593525973e-12,0.12230069933637068,2.7512021664570235e-12
LMP744,-0.2776741423588165,1.0646703356022522e-13,-0.2673838666021214,2.8194047776133717e-13
LY2109761,-0.26878310966323093,2.4667936389909283e-15,0.18175686912029027,8.300035067663594e-15
Lapatinib,-0.0738455196636042,0.02607027869522712,0.06668473636487708,0.028788029756119524
Leflunomide,-0.2998786036504344,6.472383964615207e-19,-0.12952490416956777,3.191554851517154e-18
Lenalidomide,-0.3653421751684774,1.492544190492569e-29,-0.05675424619890765,6.098109121155353e-28
Lestaurtinib,-0.3128723737588641,1.1568099867894838e-21,-0.28711284381550045,8.941828546534928e-21
Linsitinib,-0.21757359838225196,3.3495407535004806e-11,0.011506060793727632,6.652560107646787e-11
Luminespib,-0.10603235269593231,0.001392679191126758,-0.06628791058628437,0.0016388488319053097
