drug,rho_ic50,p_ic50,rho_auc,fdr_ic50
Temsirolimus,0.19351456699411204,9.420377561612924e-09,-0.02020477857319889,1.1613051649229726e-08
Teniposide,0.39407904523349613,4.295829052675784e-27,0.3403782302820633,9.908121847300598e-27
Topotecan,0.27368012747095916,2.453889076761205e-13,0.2155560542340777,3.326124530586278e-13
Tozasertib,0.3741030194707862,3.742771405454752e-09,0.33747394380044243,4.63390745437255e-09
Trametinib,-0.1874056845042605,1.2718253632441588e-08,-0.3150903051772206,1.5544532217428607e-08
Tretinoin,0.2850440892807936,6.421488133717012e-05,-0.14038308607016237,7.25907354246271e-05
ULK1_4989,0.30217596757364384,5.161073454360488e-16,0.23633410916305772,7.768773726037366e-16
UMI-77,0.280084448085463,2.0817538379017614e-14,0.037187693702536675,2.932914274088196e-14
UNC0379,0.4077394333769828,4.6891507594173694e-30,0.22296299287624902,1.3410971171933677e-29
UNC0638,0.5386926338478185,1.8728749611202377e-54,0.24296368379819552,7.652031984005543e-53
Ulixertinib,0.22914596961601194,3.0163740008608372e-12,-0.018788415890024716,4.012478903470695e-12
Uprosertib,0.2528358920996423,1.0060352899753009e-14,0.09414258122331574,1.453162085519879e-14
VE-822,0.3726177130555538,4.624568790564429e-29,0.22248365269387124,1.2596444515251682e-28
VE821,0.38385806949227885,8.497611527081162e-33,0.20724661501774813,2.8932344008871573e-32
VSP34_8731,0.22813322766521343,1.309521069289397e-09,0.08273610189689887,1.657181530162688e-09
VTP-A,0.35398922952259204,1.7871091377433852e-22,-0.26283507480798807,3.3189169700948585e-22
VTP-B,0.4069592616345906,8.108043722941824e-30,-0.37704326308000047,2.2734318674130995e-29
VX-11e,0.07540554730590239,0.023917003999751232,-0.15380990905270184,0.025240823409331557
Veliparib,0.47198262594543594,1.1134320841815394e-50,-0.193277615406954,2.2745826862565734e-49
Venetoclax,0.50739262641065,4.731636232536693e-60,0.162152520285736,4.51082654168498e-58
Vinblastine,0.4556429288670237,5.434424506898178e-38,0.4343155733960063,2.5479432933981624e-37
Vinorelbine,0.3987492660739104,1.2387451401206108e-35,0.3660645293417664,5.210016324624922e-35
Vismodegib,0.45303800729581084,2.362153072653533e-46,-0.08358459248793468,2.702303115115642e-45
Vorinostat,0.5856946826758146,4.371339457167648e-84,0.5451972988262089,1.2502030847499474e-81
WEHI-539,0.17025954838147742,2.569802348168365e-07,-0.08829338441615357,3.024541035292808e-07
WIKI4,0.08207124471387411,0.013835781771290958,-0.3037347742436705,0.014820350511570091
WZ4003,0.26135388918797053,1.3858390533568505e-14,-0.011049305353606514,1.9817498463002963e-14
Wee1 Inhibitor,0.42909059228558005,1.4303762851337388e-41,0.3678577466171592,9.297445853369301e-41
Wnt-C59,0.4193309716789767,4.211263366254585e-37,0.05352619480363987,1.9117798773790654e-36
XAV939,0.16155008539950835,2.5595297802537586e-06,-0.2993810882327705,2.9517157949700606e-06
YK-4-279,0.4057809783304259,5.388974943896588e-37,0.3662394315713147,2.408198178053788e-36
ZM447439,0.3535900913058108,1.732174039679288e-27,0.25756475870938433,4.1283481279023025e-27
Zoledronate,0.5157218668632608,3.2147122609405074e-48,-0.2795208800399313,4.3781319363285006e-47
alpha-lipoic acid,0.42568588346537894,1.2832819080955653e-32,-0.26647476828892036,4.267658438550369e-32
ascorbate (vitamin C),0.3720416063752633,1.3446485867812293e-24,-0.1590903361541374,2.786735476952403e-24
glutathione,0.31078503477925556,2.830722882556634e-17,-0.38293156742519996,4.306312470272327e-17
