drug,rho_ic50,p_ic50,rho_auc,fdr_ic50
Lapatinib,-0.10270762224773397,0.001942879472923404,0.025005103041361363,0.002277309546131531
Leflunomide,-0.2509208893031716,1.583711566725693e-13,-0.11953940653867949,5.591870470167261e-13
Lenalidomide,-0.3170707809578147,2.785832042666998e-22,-0.025396471352736705,1.5934959284055228e-20
Lestaurtinib,-0.3047952935062552,1.3734725349759032e-20,-0.28590564877851987,3.571028590937348e-19
Linsitinib,-0.257819523057016,2.8722026197281963e-15,-0.04416006073744932,1.4411402618285337e-14
Luminespib,-0.164131275304097,6.791720683011748e-07,-0.14224663086373407,1.0012536677017319e-06
MG-132,-0.13883165335444494,2.6113956738843093e-05,-0.12084856017564607,3.410315811556678e-05
MIM1,-0.19546943367791297,1.2947297933793905e-07,-0.01907805958632404,2.0234574912923808e-07
MIRA-1,-0.30290705682723373,1.0087927944918307e-20,-0.0642590678703376,3.1368667716051775e-19
MK-1775,-0.2357213075231133,6.074033943394022e-13,-0.220279050440701,1.828603902958621e-12
MK-2206,-0.19338623431829682,4.070184338520797e-09,-0.09809769160861079,7.2754545051059245e-09
MK-8776,-0.25674884662149455,6.3357737545452194e-15,-0.17336556415432627,2.92263111903215e-14
ML323,-0.27389175884377337,6.933053823069636e-16,-0.07672466340847398,4.218837007229609e-15
MN-64,-0.10814426567255013,0.0016960585728066921,0.18897747730672987,0.001996184163879481
Methotrexate,-0.15752109169669556,5.256493699688539e-06,-0.08781553886212194,7.3693980299555e-06
Mirin,-0.28847734842513745,1.4581714093372987e-17,-0.2171663377861846,1.263748554758992e-16
Mitoxantrone,-0.21879243743110083,6.191097927342563e-09,-0.20088700301116869,1.0929963007530698e-08
Motesanib,-0.28641224714821556,2.649142709193028e-18,0.10750678861094942,2.914056980112331e-17
Mycophenolic acid,-0.21002106501550774,1.5012972958767996e-08,-0.16365383003351835,2.491533849292432e-08
N-acetyl cysteine,-0.06657295603320039,0.07627300759826698,0.251752655047414,0.08200782019964044
N25720-51-A1,-0.356195858951,7.138509345096592e-23,-0.2952777859980467,5.104034181744064e-21
N27922-53-1,-0.29316831866291376,1.0681803028417514e-15,0.03617137083845542,5.990187580641978e-15
N29087-69-1,-0.28889994328014473,2.8631807050503877e-15,0.08900793360721113,1.4411402618285337e-14
N30652-18-1,-0.30740574637897683,3.5266717448174165e-17,-0.02637877985675782,2.881794625765089e-16
NU7441,-0.20868579011915905,3.4817535826252107e-10,-0.09590396212910501,6.774023977080342e-10
NVP-ADW742,-0.25162429418637144,1.8328060480027346e-14,-0.15512938621018368,7.82361984669824e-14
Navitoclax,-0.24026049552721168,2.1106097473127272e-13,-0.17116817541095367,7.272703466643855e-13
Nelarabine,-0.2577268684618663,6.237617978284849e-12,0.13266081696952278,1.5787245502561653e-11
Nilotinib,-0.2951650666076443,1.7199742497731339e-19,-0.08777166187642807,2.8936037378536254e-18
