drug,rho_ic50,p_ic50,rho_auc,fdr_ic50
AZD5991,0.5386844335164003,4.947722848170108e-53,0.4166756499630667,5.8960363940693786e-52
AZD6482,0.11182631191510868,0.08923971687407825,-0.07557626626740137,0.09147870618633111
AZD6738,0.33895453508360107,1.2391484380823817e-25,0.23825170350623237,2.2864287309132975e-25
AZD7762,0.36633726781001896,4.607556204517653e-30,0.30399696203284216,1.0215202127845339e-29
AZD8055,0.14672459815357913,7.852949714903135e-05,0.03577014297372601,8.638244686393449e-05
AZD8186,-0.0007277539848814629,0.9826056754788346,-0.22792909808472273,0.9826056754788346
Acetalax,0.06805599149514692,0.07380604334648291,-0.3009317213210503,0.07592995826292846
Afatinib,0.23750842899471916,4.137232129191858e-13,0.0805679503098581,5.427744903435191e-13
Afuresertib,0.2789528082427642,1.567873457993869e-17,0.10914139660013308,2.2857994808131492e-17
Alisertib,0.3052631078932283,1.1350421854118763e-20,0.2294341197934999,1.764250353411938e-20
Alpelisib,0.23227818474424547,1.412318119470215e-12,-0.1019952048680768,1.8113138213833251e-12
Avagacestat,0.3620325448106507,3.899350246394106e-29,-0.14560414188569987,8.2001041946229e-29
Axitinib,0.5033393388193885,3.6333030652793755e-59,0.398824399535154,8.659372305582511e-58
BDF00022089a,0.3216717572035364,4.24721083086931e-18,-0.4597075058124677,6.229242551941655e-18
BDILV000379a,0.39619423827482125,2.159724006262056e-27,-0.3697291029989604,4.230692231444849e-27
BDOCA000347a,0.2750084495246976,1.8616890578268395e-13,-0.2620211815906627,2.453654702942286e-13
BDP-00009066,0.29249703671945626,1.2487300765990428e-15,0.07933986199816541,1.7170038553236838e-15
BEN,0.34628412770518446,6.7276958597426115e-21,0.22616091983202916,1.0514322491182441e-20
BI-2536,0.4955268493938736,7.483487870486683e-55,0.48536664624819753,1.1264618583995745e-53
BIBR-1532,0.4147198392691198,1.77765369213321e-38,-0.23573680164335364,6.602713713637637e-38
BMS-345541,0.488509755292568,1.7964480978721256e-51,0.3131375771930932,1.771669503418717e-50
BMS-536924,0.1013321909450917,0.0023378272138581528,-0.06718714605794053,0.0024948454595650434
BMS-754807,0.3186402141353206,1.6918736527251712e-22,0.22723955511997482,2.749294685678403e-22
BPD-00008900,0.30580602957138636,5.222897410160384e-17,-0.18195795338882717,7.394795343098366e-17
BX795,0.28133611187655,8.062004301287912e-05,0.16461146321300632,8.834226935510891e-05
Bicalutamide,0.5208063516120143,1.1345613743233065e-14,0.013616009920088178,1.5162829582077835e-14
Bleomycin,0.20831947318210767,3.259355307258435e-08,-0.2076208016766171,3.820391876540625e-08
Bleomycin (50 uM),0.1499784817186971,6.242345727525855e-05,0.04033793209773338,6.893092193329708e-05
Bortezomib,0.2717269786688666,1.109286725163844e-16,0.13230487062668822,1.5628374551569426e-16
Bosutinib,0.30919098300675996,3.2587610146496676e-21,0.027600140968827836,5.149202487236491e-21
Bromosporine,0.39704502452312396,1.783306876070614e-27,0.12636973821857858,3.517419079697901e-27
