,sr,dne,shannon,mad800,cytotrace,netith
TCGA-DX-A6YX-01,2.521026472783996,330.94208472193105,3.248270744086729,2.72,12.439749999999998,2.7940397550728333
TCGA-DX-A6YZ-01,2.321980097701557,321.3980174002567,3.80192001340219,2.3799999999999994,12.3377,2.9954509949785075
TCGA-DX-A6Z0-01,2.655173307609393,341.1867472402242,2.4427590637771637,2.674999999999999,12.8377,2.68593514266934
TCGA-DX-A6Z2-01,2.4274218454727258e-14,337.77189176882007,3.657593995631205,2.5649999999999995,12.62435,2.9391984635641517
TCGA-DX-A7EF-01,2.469065505456766,302.6394262125082,1.6206919593243536,2.9449999999999994,12.722850000000001,3.0200102639936337
TCGA-DX-A7EI-01,2.9703131266276195,348.08741916343075,2.4905192545862764,2.21,12.62595,3.3951163427109234
TCGA-DX-A7EL-01,2.784916042538626,344.16274926685116,3.566571858442374,2.3049999999999997,12.467900000000002,3.124581791798874
TCGA-DX-A7EM-01,2.9675162479210266,361.11098368120633,3.5824227546795866,2.1799999999999997,12.359650000000002,2.8507168206777185
TCGA-DX-A7EN-01,2.4461067835733754,295.6361698755146,3.3940063223582744,2.8850000000000002,12.024500000000003,3.421898228718686
TCGA-DX-A7EO-01,1.521353736047532,268.0079268913546,4.72731159070427,2.494999999999999,11.801100000000002,3.071497373384986
TCGA-DX-A7EQ-01,3.002825230710025,288.76346963880894,3.011321543172743,2.6450000000000005,11.926400000000001,3.0865590235051013
TCGA-DX-A7ER-01,2.551805364284986,245.3906263513894,4.387141922500444,3.0050000000000003,11.702950000000001,3.087311597903361
TCGA-DX-A7ES-01,2.7167959280700074,351.94126596351464,3.931849631407762,2.004999999999999,12.76835,3.0971552751076805
TCGA-DX-A7ET-01,0.6892250359470848,337.3991699374495,3.92089117498934,2.61,12.766399999999999,3.0936722922821165
TCGA-DX-A7EU-01,2.814546878367245,293.2538792131502,3.224240395031046,2.714999999999998,12.65175,3.0279754268137853
TCGA-DX-A8BG-01,2.650516454284401,385.52528868540674,3.6950622425833735,2.29,12.578,3.14133946440114
TCGA-DX-A8BH-01,2.8346296199056544,344.4229660538318,3.536731630572623,2.5399999999999996,12.388250000000001,3.319064178886268
TCGA-DX-A8BJ-01,2.498611308355902,376.5044996618976,2.543619157878342,2.5250000000000004,13.03895,3.172980904536758
TCGA-DX-A8BK-01,2.8183150370804952,325.69565311801637,3.7406109103657212,2.66,12.9692,2.9865018042641136
TCGA-DX-A8BL-01,2.774576304416613,354.46089696333837,4.138848466405243,2.445000000000001,12.50415,3.0747394359429068
TCGA-DX-A8BM-01,2.7517288161670757,336.00303891007025,3.6416575882564852,2.2899999999999996,12.6392,3.1519089772365687
TCGA-DX-A8BN-01,5.197655801439474e-15,292.90811910916227,2.7323570096662557,2.7249999999999996,12.423700000000002,3.1850336281864413
TCGA-DX-A8BO-01,1.3184434998396837,374.2758970120707,4.161153078101321,2.2899999999999996,12.78105,3.0920783867922284
TCGA-DX-A8BP-01,2.447455501059165,297.0297288152306,3.3657574714529352,2.3950000000000005,12.759749999999999,3.1012900234459337
TCGA-DX-A8BQ-01,2.5817638075429032,338.8269422566534,3.510521768025665,2.7700000000000014,12.7332,3.117700064361267
TCGA-DX-A8BR-01,2.7576186257750033,339.4398801635877,4.074526721591182,2.5800000000000005,12.552100000000001,2.856346435349602
TCGA-DX-A8BS-01,2.8913079435264852,340.1632452928078,2.7547620632117926,2.495,12.5176,3.3047117605956915
TCGA-DX-A8BT-01,1.4927277282388032,316.99654924518956,3.2001603318088248,2.6099999999999994,12.69895,3.236523914303716
TCGA-DX-A8BU-01,2.7085652768016284,339.20654072657317,2.931682972753679,2.6499999999999995,12.37545,2.662132240966477
TCGA-DX-A8BV-01,2.369626129459957,317.90665798972714,3.5632441704715685,2.505,12.632399999999997,2.892319538818205
TCGA-DX-A8BX-01,2.718865907028549,270.3686762875641,3.1171780178855117,2.8549999999999995,13.01115,3.3021005015099942
TCGA-DX-A8BZ-01,2.511438755723033,327.2780446578745,3.763805740379156,2.855,12.945250000000001,3.0660405062431018
TCGA-DX-AATS-01,1.9652803967344933e-14,314.77094956292893,1.8918018286036689,2.475,12.73925,2.8910529348349283
TCGA-DX-AB2E-01,6.135548045753975e-15,262.0445922065493,2.7251408444046703,3.0950000000000006,12.918099999999999,2.8021441057425824
TCGA-DX-AB2F-01,2.5252376146518216,285.780875927175,2.574873868446824,2.5999999999999996,12.823850000000002,3.187605612105898
TCGA-DX-AB2G-01,2.743630589340865,344.74238645500964,3.5707791745048536,2.7849999999999993,12.9146,3.117991295715099
TCGA-DX-AB2H-01,1.6320637119309835,258.63046169833746,4.029359422612975,2.5900000000000003,12.42825,3.139527944387776
TCGA-DX-AB2J-01,2.9399858922451596,322.2884579574179,3.6581975832275915,2.530000000000001,12.26625,2.786722251941789
TCGA-DX-AB2L-01,2.6636954136493376,341.5465553006102,1.7704656578714515,2.4400000000000004,13.123800000000001,3.0046376333642484
TCGA-DX-AB2O-01,2.7617009248415623,339.07723360058856,2.4067267478595173,2.4600000000000004,12.414850000000001,3.3557827260669306
TCGA-DX-AB2P-01,2.592908742575494,360.98334403682475,2.11020517778803,2.55,12.795250000000001,3.208666368950164
TCGA-DX-AB2Q-01,2.809763888935637,324.81743435268436,2.468519544687825,2.6100000000000003,12.4652,3.3550061552815107
TCGA-DX-AB2S-01,1.891972903056628,373.9366528171408,3.6564920560488234,2.455,12.8796,3.0284481100871044
TCGA-DX-AB2T-01,2.550917930508795,328.3231667913136,3.809362482153784,2.3099999999999996,12.523150000000001,3.2459916717431527
TCGA-DX-AB2V-01,0.6912738453838064,315.58299999250244,3.8362465458134194,2.6850000000000005,12.748099999999999,3.1391934946014093
TCGA-DX-AB2W-01,1.3229556900658799,344.9468953894081,3.485490178443991,2.54,12.889850000000001,2.7983527547164515
TCGA-DX-AB2X-01,2.700458099991394,308.6491981439704,3.014220340066629,2.77,12.42375,3.2440281151969748
TCGA-DX-AB2Z-01,1.776494991444505,347.1474020626674,2.9358103246684646,2.6350000000000002,12.652149999999999,3.0091956116774465
TCGA-DX-AB30-01,1.7960181393924703e-14,352.78820915239385,2.8859416452304854,2.09,12.500599999999999,3.0890365037022387
TCGA-DX-AB32-01,2.7084311683283513,363.9007977668748,3.5835017999139542,2.2750000000000012,12.52805,2.92745013164149
TCGA-DX-AB35-01,0.6870027531646197,341.5489800329034,2.941877759565029,2.6750000000000003,12.82085,3.415921221574296
TCGA-DX-AB36-01,6.891449851168695e-15,297.7809652293019,2.129050204265331,2.6599999999999997,12.913000000000002,3.2943753617550597
TCGA-DX-AB37-01,2.51644410599572,357.68508481527294,3.938031404856684,2.6450000000000014,12.831150000000001,3.1911386926396896
TCGA-DX-AB3A-01,0.6921977411649687,354.19380322360166,2.6846581369026596,2.3600000000000003,12.5456,2.9492011068488835
TCGA-DX-AB3B-01,2.932947011802626,315.07305143623364,1.6228022929914694,2.6800000000000006,12.153899999999998,3.2367430256841514
TCGA-DX-AB3C-01,2.9163351295303053,268.2761776010737,4.360678383966241,2.9699999999999998,11.855249999999998,3.254602969367854
TCGA-FX-A2QS-01,2.547374359744874,268.4826181430369,2.604185185680959,2.5949999999999998,12.370899999999999,2.861998437215412
TCGA-FX-A2QS-11,3.011284241652968e-14,340.0119416944875,4.061645214573781,1.9349999999999987,12.085549999999998,2.8494195113875693
TCGA-FX-A3NJ-01,1.6007905900741946,339.87720105144575,3.484177529700756,2.7150000000000007,12.3856,3.018467217964796
TCGA-FX-A3NK-01,0.6911495261782659,393.0337299175268,2.667462908543389,2.2349999999999994,12.831999999999999,2.6603009936246584
TCGA-FX-A3RE-01,0.6875568069790629,326.09648752895595,3.0190889975300372,2.4949999999999997,12.599200000000002,3.157993059394603
TCGA-FX-A3TO-01,2.914755858680709,316.9659333699135,3.0665881811604088,2.5599999999999996,12.6127,3.0323160262464244
TCGA-FX-A48G-01,2.9648576068414974,346.0849304613015,2.770816024896959,2.6900000000000004,12.459449999999999,2.801881438496695
TCGA-FX-A76Y-01,2.518242550325995,342.5413642410467,3.2048969737297783,2.46,12.313099999999999,3.369678298371064
TCGA-FX-A8OO-01,3.0320673835313876,287.63931183734724,3.869653207148952,2.7649999999999997,11.666100000000002,3.037338688806096
TCGA-HB-A2OT-01,2.4100973898259426,355.1269947492783,3.501839490982401,2.3099999999999996,12.938899999999999,3.052705162348042
TCGA-HB-A3L4-01,2.394235784870354,271.0132334086113,3.5150916516966935,3.1549999999999994,12.00645,3.3358091061792035
TCGA-HB-A3YV-01,2.774778301687013,345.5691738328875,1.8745953874692511,2.475,12.41545,2.958465838582508
TCGA-HB-A43Z-01,2.623481476428896,331.13047730253015,3.359784187375652,2.565,12.16275,2.991852072714567
TCGA-HB-A5W3-01,2.904910676853409,329.63956288824124,4.085784322252798,2.4899999999999998,12.429299999999998,3.043246588198467
TCGA-HS-A5N7-01,3.203271591375941e-15,341.421186662412,3.8581497054272997,2.245,12.765,3.1546226022287227
TCGA-HS-A5N8-01,0.0006683614146063794,333.9861652981116,3.1304789668202284,1.8499999999999996,12.2825,3.4347210584159127
TCGA-HS-A5N9-01,2.2257205402597457,276.4830712365373,3.8560835125589437,3.13,11.877450000000001,3.1474378234325817
TCGA-HS-A5NA-01,1.4933336308516862,300.89436677932053,3.0151353579802747,2.3999999999999995,11.756999999999998,3.053919733767774
TCGA-IE-A3OV-01,2.4268965207792568,359.77644858602065,3.3178922873474,2.5700000000000003,12.296500000000002,3.26320612029721
TCGA-IE-A4EH-01,2.216316314353676,307.4854579897038,3.2696151103571807,2.755,12.20915,3.1034124396291576
TCGA-IE-A4EI-01,2.406255793919744,252.29339001380038,3.813431839621841,2.47,12.191300000000002,2.7945088381374124
TCGA-IE-A4EJ-01,1.4171769472841922,321.1948166272161,2.979594806831394,2.670000000000001,12.5947,3.171479058211193
TCGA-IE-A4EK-01,1.9464397658740546e-14,252.70222567017532,3.6107057085359626,3.0700000000000003,12.16195,3.1314552477772377
TCGA-IE-A6BZ-01,2.2553738461783954,260.72034771020776,3.454399954377087,2.935000000000001,12.66725,2.8198423197185907
TCGA-IF-A3RQ-01,2.500192086929615,268.7773735833008,3.3458778524083046,2.6149999999999998,12.5756,3.280401909269216
TCGA-IF-A4AJ-01,2.652159284072043,340.10278371961124,3.513555923665486,2.335000000000001,12.30185,3.2119349550535707
TCGA-IF-A4AK-01,2.863840177432419,334.51792231363135,3.4820388128562256,2.204999999999999,12.3347,3.094821778229337
TCGA-IS-A3K6-01,2.4593677059384518e-14,309.37830903766775,3.926370632912039,2.4800000000000004,11.92875,3.0488502101527013
TCGA-IS-A3K7-01,2.673311317045203,362.7873711629171,3.8855987182427287,2.405,12.69895,3.074409521456941
TCGA-IS-A3K8-01,2.452429245084148,277.0520875190017,2.9602947329573603,2.7199999999999998,12.3873,2.8794561911965277
TCGA-IS-A3KA-01,2.56773683096307,377.7911596782676,3.599831832659514,2.29,11.8278,2.920306145777271
TCGA-IW-A3M4-01,2.5135883828157657,299.0378343542815,3.4843090397533514,2.68,12.339400000000001,3.2224184676218703
TCGA-IW-A3M5-01,1.6221413450640942,320.95343004759917,3.9953490201833977,2.1750000000000007,12.493,3.077680502136983
TCGA-IW-A3M6-01,2.478860474526989,301.371861043596,3.1989951609982956,2.624999999999999,12.806849999999999,2.924304615588196
TCGA-JV-A5VE-01,2.7764784988418754,356.4225260532592,4.04229553124528,2.4449999999999994,12.3249,3.259338339350476
TCGA-JV-A5VF-01,1.4450804657818236e-14,358.4682119930278,2.9289764179485616,2.365,12.55545,3.144327299061274
TCGA-JV-A75J-01,2.8251393032389456,267.63386304372904,3.73848456243401,2.3899999999999997,11.991,3.024538759318516
TCGA-K1-A3PN-01,5.382438936406889e-15,355.1823612633996,3.0794531311997977,2.4850000000000003,12.357650000000001,3.2966489324421797
TCGA-K1-A3PN-02,2.4508180173516982,291.39496154431123,2.718381324210635,2.41,12.291149999999998,3.1149220092763863
TCGA-K1-A3PO-01,0.6921739073018537,361.5973699498246,4.07767294174206,2.1199999999999997,12.754000000000001,2.8485279453606998
TCGA-K1-A3PO-11,0.6926270660617636,366.4850911869935,2.861179255243818,2.4100000000000006,12.64515,2.897820249193959
TCGA-K1-A42W-01,2.372843795802526,269.11291836788575,4.068372006832143,2.4750000000000014,12.253,2.8116888639778703
TCGA-K1-A42X-01,1.0913887125590842e-14,296.08677570979967,3.562407301236113,3.235,11.943449999999999,3.1923043952666075
TCGA-K1-A42X-02,6.358492496888189e-15,294.00994334157554,3.405691545155184,3.1,11.937550000000002,3.2502850784043056
TCGA-K1-A6RT-01,2.9056245588848184,388.16067585710556,3.749144371520627,2.0799999999999996,12.227649999999999,3.2097780159918066
TCGA-K1-A6RU-01,1.985411424607382e-14,354.63563838566597,4.3313670366834565,2.3000000000000016,12.542200000000001,2.571884939524579
TCGA-K1-A6RV-01,1.7574820738883503,367.1586850931666,2.874013635852525,2.664999999999999,13.191849999999999,3.1151242684099123
TCGA-KD-A5QS-01,1.5656161026310378,303.67479458739825,3.03931853892992,2.920000000000001,12.233699999999999,3.204174750474368
TCGA-KD-A5QT-01,2.512096939018635,276.92344912334363,2.9865848938849506,2.7349999999999994,11.74955,3.275435015645761
TCGA-KD-A5QU-01,2.361786780691978,327.7668520693941,2.7364428369524614,2.705,12.38145,3.237951027579123
TCGA-KF-A41W-01,2.9261204537136623,335.9604050995444,3.151512578745903,2.28,12.57625,3.108515221952437
TCGA-LI-A67I-01,2.8816948572303375e-14,330.4312238702645,3.2171587689710375,2.5550000000000006,12.802999999999999,3.073615173697336
TCGA-LI-A9QH-01,2.8239142347879125,319.33566285083197,3.51485632599239,2.745,12.2839,2.872154919209273
TCGA-MB-A5Y8-01,2.7322312742234054,341.36272727984317,3.255336287569155,2.61,12.81525,3.4501844293097608
TCGA-MB-A5Y9-01,2.3880488443817973,292.276420573986,3.6280927158486236,2.4300000000000006,12.832150000000002,3.062114386895138
TCGA-MB-A5YA-01,0.6834705474261433,285.0181103976382,3.6295076953276704,2.735,12.420050000000002,3.227214864630944
TCGA-MB-A8JK-01,2.154772230751714e-14,348.71689637976306,2.994273864145275,2.460000000000001,12.5855,3.055399542390872
TCGA-MB-A8JL-01,2.1985929191234805,343.0385554331386,2.2183350297322,3.015,12.673599999999999,3.284984920543817
TCGA-MJ-A68H-01,0.6723305922859569,338.7815300789767,3.637368353729843,2.65,12.361099999999999,3.1973094438283085
TCGA-MJ-A68J-01,2.8622731103308157,324.251558165919,3.9236858093027114,2.634999999999998,13.094299999999999,3.4040072704286795
TCGA-MJ-A850-01,1.8723766955831247e-14,295.1499544799082,4.633800993322769,2.3400000000000016,12.28585,2.5913947642773354
TCGA-MO-A47P-01,2.4782921014513084,269.86387349771417,3.574901085840127,2.6849999999999996,12.348600000000001,3.1407726077064533
TCGA-MO-A47R-01,2.1122859138035595,210.7715466516072,1.7417088207673574,3.1500000000000004,12.00675,3.114037616262702
TCGA-N1-A6IA-01,1.642604607978883,361.94760067539386,2.4043883949631315,2.4349999999999996,12.83725,3.2040949455787904
TCGA-PC-A5DK-01,2.6312502460570824,312.8030727877176,3.6789686443403307,2.4000000000000004,12.255550000000001,3.3808916202049653
TCGA-PC-A5DL-01,1.6308483330958157,321.7848588995108,3.3868286657959743,2.575000000000001,12.454,3.07807086815807
TCGA-PC-A5DM-01,0.6921825751365576,296.5033243043962,3.5158198186576777,3.0699999999999994,12.471750000000002,2.94021440005887
TCGA-PC-A5DN-01,0.0005004739063109731,330.5766342205395,3.4008821589863616,2.259999999999999,12.57,3.228666454146077
TCGA-PC-A5DO-01,5.979439686536053e-15,295.1800720954972,3.8475309052265896,2.5650000000000004,12.4324,2.897223603176516
TCGA-PC-A5DP-01,2.504682130341618,315.6227927703995,3.285213506842667,2.5800000000000005,12.49625,3.229502970197595
TCGA-PT-A8TR-01,0.6846200867888277,224.2958890676706,3.0487481851958194,2.9349999999999996,12.0781,2.96289632658249
TCGA-QC-A6FX-01,1.6637510930243664,331.60065529328654,2.963643782959284,2.485,12.75055,3.142297976297628
TCGA-QC-A7B5-01,5.151673971030722e-15,318.14483046301115,3.453872626727419,2.475,12.80005,3.246785967566573
TCGA-QC-AA9N-01,1.6376788898395087,336.4914497763511,4.017284687888403,2.4300000000000006,12.2918,3.15233394258207
TCGA-QQ-A5V2-01,2.2068153524041634,353.18609355582635,2.668394638711218,2.535,12.56955,2.826764419904224
TCGA-QQ-A5V9-01,2.835340620630126,325.82152357515895,4.3304254839223475,2.585,12.85045,3.2961474931996197
TCGA-QQ-A5VA-01,1.4395445733228582,379.83530745049313,3.6891001838773136,1.9899999999999998,12.759850000000002,3.2469446474070343
TCGA-QQ-A5VB-01,0.6714594977298821,378.44516403720985,3.196962118542509,2.635,13.02465,3.141515701504387
TCGA-QQ-A5VC-01,1.5647352226768316,317.47248961631544,3.9465371648766605,2.539999999999999,12.5809,3.195576980877872
TCGA-QQ-A5VD-01,0.6921170139965211,405.6738558124723,3.6078034817010676,2.0299999999999985,13.00165,3.175085560667334
TCGA-QQ-A8VB-01,3.900781755010954e-14,355.55795980065807,2.2751608147881943,2.16,12.302100000000001,3.18677348829493
TCGA-QQ-A8VD-01,2.7230471214103074,304.7065866431105,1.76416652141137,2.8200000000000003,13.12435,3.185089781601371
TCGA-QQ-A8VF-01,2.718907487939714,332.66285232700295,3.165491827574898,2.4749999999999996,12.315850000000001,3.0499820589683138
TCGA-QQ-A8VG-01,1.5983070007871834,362.56378184839775,3.5345496102391354,2.1950000000000003,12.62675,3.1123139638016566
TCGA-QQ-A8VH-01,2.357887583425891,302.5609346252119,3.5745928567211678,2.3599999999999994,11.9774,3.0301740471194503
TCGA-RN-A68Q-01,1.551367932552367,328.7575977336111,3.188789029800696,2.5100000000000002,12.43355,2.775471676439908
TCGA-RN-AAAQ-01,2.3825752820301325e-14,364.1322618519258,3.4398213563154796,2.38,12.78855,3.274991360689831
TCGA-SG-A6Z4-01,2.917547923969784,349.7291549755164,3.290268025381547,2.6799999999999997,12.548200000000001,2.963790217129186
TCGA-SG-A6Z7-01,1.6412449236265394e-14,330.81435284672995,4.017092705876099,2.174999999999999,12.5615,3.0962564507146766
TCGA-SG-A849-01,0.6922271025225364,381.74323074390327,3.6690857069996277,2.3199999999999994,12.604450000000002,2.94541175382222
TCGA-SI-A71O-01,2.9019809829936123,327.2692751333815,2.7998523497181718,2.634999999999999,12.51605,3.159475501142152
TCGA-SI-A71O-06,4.3910991691037436e-14,364.1970478424802,4.265403030723398,1.7799999999999994,12.479050000000003,3.065764809529808
TCGA-SI-A71P-01,2.2028114736582602,318.9326226590491,3.6739656833919767,2.4250000000000007,12.674650000000002,3.026620958060624
TCGA-SI-A71Q-01,2.136288216165602e-14,330.043430676523,3.0289072699896677,2.2699999999999996,12.5381,3.1314136493782474
TCGA-SI-AA8B-01,2.60113774238447,313.75828655417547,2.5073106001085934,2.799999999999998,12.598049999999999,2.765316435254754
TCGA-SI-AA8C-01,1.5040314591175015,351.70810143940184,2.4986287052113365,1.9,12.7215,2.574135966019589
TCGA-UE-A6QT-01,2.4797049052519893,314.34772354908154,3.9551551461593863,2.304999999999999,12.6123,3.072670126160925
TCGA-UE-A6QU-01,4.1433974331173764e-14,371.9708607536953,3.670833050482197,2.414999999999999,12.54905,3.144747270197008
TCGA-VT-A80G-01,2.4820561045739975,316.11722575124713,2.5704789754156696,2.825000000000001,12.781649999999999,3.352563784352476
TCGA-VT-A80J-01,2.946646361617115,366.284456281561,4.0227539214543535,2.1550000000000002,12.38545,2.9971485841551626
TCGA-VT-A80J-02,2.8280387946822487,391.4017150675991,3.572027899033306,2.575000000000001,12.1521,3.1749779455659883
TCGA-VT-AB3D-01,2.846572855308388,391.8214268439067,3.7030926178232004,2.3149999999999995,12.591050000000001,3.0831001396702944
TCGA-WK-A8XO-01,1.6087249050903565,383.37065700495725,2.8592201914080166,2.2100000000000004,12.7906,2.7421934756991906
TCGA-WK-A8XQ-01,2.811955121988075,323.01150689038343,3.9492532894934396,2.6399999999999997,11.963000000000001,3.1126750766333644
TCGA-WK-A8XS-01,2.7939774778057047,317.3330824636861,3.551678221892712,2.539999999999999,12.387250000000002,3.132035767458312
TCGA-WK-A8XT-01,6.111962234294313e-15,220.82207046141676,3.601891791177273,2.88,11.7546,3.1499754252773635
TCGA-WK-A8XX-01,2.60532603860814,330.3558130502622,3.6128318180798744,2.369999999999999,12.397950000000002,2.8138163613776603
TCGA-WK-A8XY-01,1.945651452974836e-14,281.10754774767577,3.3251735021851436,2.869999999999999,12.1648,3.1783052192442
TCGA-WK-A8XZ-01,1.5888012540711045,329.10129003513043,3.510044710947913,2.2750000000000012,12.271500000000001,3.1951371978664307
TCGA-WK-A8Y0-01,2.7007496693427923e-14,370.84886774455293,2.9054469334744604,2.435,12.6725,2.6199674910060984
TCGA-WP-A9GB-01,2.496518781412723,284.7118249806557,3.33540713716831,2.6949999999999994,11.817250000000001,3.3388998322898447
TCGA-X2-A95T-01,8.728999622866848e-15,296.8670647730084,2.708104853628342,2.6450000000000005,12.3084,3.1324152439098154
TCGA-X6-A7W8-01,2.705922249182725e-14,374.2017430745045,3.6099987212579876,2.4399999999999995,12.850800000000001,3.0572768041310687
TCGA-X6-A7WA-01,2.7977551263800717,355.7126008796733,3.638253716028407,2.3199999999999994,12.43125,3.072569252950562
TCGA-X6-A7WB-01,2.6186145163915096,343.65143114641876,2.5573941472661668,2.3999999999999986,12.303449999999998,3.301566097605466
TCGA-X6-A7WC-01,0.6872351798194274,333.5445087923962,2.4723176235962088,2.5550000000000015,13.01575,3.034025475557662
TCGA-X6-A7WD-01,2.8440998969200852,356.69500550634496,2.5934128515279053,2.585,12.428500000000001,3.0638400140320523
TCGA-X6-A8C2-01,2.3829665209133903,327.41885878236064,1.9433250028262452,2.5399999999999996,12.6071,3.0434547535310923
TCGA-X6-A8C3-01,2.1706720048544493e-14,348.30040151465585,4.137496196359355,2.42,12.369549999999998,2.8066783802737554
TCGA-X6-A8C4-01,2.357006283209082,338.4328845064339,3.70828469419148,3.0800000000000005,12.385900000000001,3.234608713072703
TCGA-X6-A8C5-01,3.709424106619735e-14,380.8121063450361,3.2257303864772666,2.4450000000000003,12.5218,2.9988265902503635
TCGA-X6-A8C6-01,0.6909706230325164,320.3961349207396,3.1167650178524866,2.4699999999999998,12.656550000000003,2.971892886262564
TCGA-X6-A8C7-01,1.430507345084773e-14,309.4255223595984,4.244621049523141,2.645,11.9225,3.4001259404643003
TCGA-X9-A971-01,1.5677001806802906,296.4152928636273,3.5760373943370927,2.4299999999999997,12.166799999999999,3.193484532622864
TCGA-X9-A973-01,0.6779490780128674,340.72003081528715,3.8146407010018795,2.3200000000000003,12.844349999999999,3.117253732722765
TCGA-Z4-A8JB-01,1.2229072128728462,348.50607323741133,1.7014430632591413,2.75,13.264000000000001,3.2264790512770394
TCGA-Z4-A9VC-01,2.7368857927998715,342.42163021155784,2.3954738700552447,2.465,11.98345,3.259426479714345
TCGA-Z4-AAPF-01,1.2110742274633662e-14,347.22072837136454,3.6523555042561475,2.3200000000000016,12.43445,2.986769898539623
TCGA-Z4-AAPG-01,2.978286993046839,336.42269808968547,3.7907452697824624,2.4299999999999997,12.63835,3.063057962445123
TCGA-2W-A8YY-01,0.0005035502472857814,366.1083425208268,4.919687565896595,2.01,11.6592,3.220407575718855
TCGA-4J-AA1J-01,2.3378362209308062e-14,349.4224128640759,4.28784970644503,2.004999999999999,12.61485,3.169341868289184
TCGA-BI-A0VR-01,1.4105041381019234,399.5853918906451,3.492285053511533,1.9450000000000012,12.647350000000001,2.735671986376168
TCGA-BI-A0VS-01,1.5265494614738584,400.4352826013794,3.344889037704684,2.0550000000000015,12.6535,2.844057619751659
TCGA-BI-A20A-01,1.4142098945949098,396.74566790125084,4.262953743987053,1.9849999999999994,12.366599999999998,3.1737696980411725
TCGA-C5-A0TN-01,2.3117174154065956e-14,318.2221835228671,3.5826417106466035,2.380000000000001,12.9638,3.173012682650555
TCGA-C5-A1BE-01,1.4037798277156701,375.1264277233457,3.6583027692535266,2.1700000000000004,12.620500000000002,3.3835919497894325
TCGA-C5-A1BF-01,2.008818555064903e-14,379.5150291916883,4.536806144863887,1.9000000000000004,12.851799999999999,3.163948338113201
TCGA-C5-A1BI-01,9.457476146112743e-15,380.55783604030313,2.7783771398861603,2.01,12.532449999999999,3.110412549328865
TCGA-C5-A1BJ-01,1.4075635466834027,386.90579807910746,3.804226421405215,1.8950000000000005,12.6752,3.0011052837381618
TCGA-C5-A1BK-01,1.3283349653887488e-14,385.0837906760284,3.4056984747398467,2.115,12.678549999999998,3.061344826197418
TCGA-C5-A1BL-01,8.971765623909293e-15,353.3127648642688,3.1492768132684095,2.2750000000000004,12.282600000000002,2.772351110816613
TCGA-C5-A1BM-01,1.4339534790655801,389.39962251329854,3.1437471282313605,2.24,12.928250000000002,2.962135802497453
TCGA-C5-A1BN-01,1.6918086849126057e-14,240.58513382741998,3.338260551968842,2.33,12.54425,2.927092335291236
TCGA-C5-A1BQ-01,2.937999727111937e-14,350.5998492154165,2.906582815018594,2.329999999999999,12.747750000000002,3.0847831788507767
TCGA-C5-A1M5-01,1.4699120616141672,388.7204035542659,3.589398353232477,1.88,12.32735,3.173793834928674
TCGA-C5-A1M6-01,1.3560509729678283e-14,288.3124604519193,4.883872764139632,1.9999999999999991,12.036800000000001,2.6098140476181566
TCGA-C5-A1M7-01,3.3875508449622812e-15,370.1932162019232,3.536303141084825,2.0999999999999996,12.480049999999999,3.3319315888255665
TCGA-C5-A1M8-01,1.4370970866146178,367.34848108393635,3.468581769408212,2.12,12.1531,3.4996965921544967
TCGA-C5-A1M9-01,3.224257192736826e-14,326.68156199618875,4.191003092323573,2.170000000000001,12.49045,3.0632213869433143
TCGA-C5-A1ME-01,1.3184274737219805,376.55426863271913,3.9225607412085655,1.9949999999999997,12.6494,2.473574461262162
TCGA-C5-A1MF-01,3.037896540455931e-14,355.0201606277102,3.4839596814928644,2.08,12.82945,2.714716256659662
TCGA-C5-A1MH-01,1.5669930070905818,389.86768365504724,3.644209359176749,1.9750000000000005,12.7328,3.2871113386289474
TCGA-C5-A1MI-01,1.4882752407369386,387.7460437163221,4.076867417091596,1.8949999999999996,11.95115,3.2311991382494707
TCGA-C5-A1MJ-01,5.276180208451458e-15,374.7230595374332,4.681276715605311,1.7799999999999994,12.0512,3.104333774557756
TCGA-C5-A1MK-01,1.3535532838538666,366.64560354140104,3.2799962143626864,2.169999999999999,12.77975,3.307847935429079
TCGA-C5-A1ML-01,1.5407577601318456,370.4337054813563,3.5045128160269114,1.7650000000000006,12.717049999999999,3.2144010034127373
TCGA-C5-A1MN-01,1.2505146353114784e-14,314.6533558211795,4.0010565266291245,2.3800000000000003,13.126100000000001,2.9671608371665528
TCGA-C5-A1MP-01,1.9504474061451032e-14,385.36728528972685,3.442090558771115,1.87,12.534,3.1490570429689506
TCGA-C5-A1MQ-01,2.6091133881712052e-14,393.39110945046446,3.568751100956689,2.09,12.7798,2.9251129566072303
TCGA-C5-A2LS-01,2.5913348183673006e-14,275.72784665718433,4.413665875395619,2.1949999999999985,12.169,2.660749853484027
TCGA-C5-A2LT-01,1.3277672672350542,389.10268367082074,3.6894115558021907,2.2300000000000004,12.982899999999999,3.0964355261598886
TCGA-C5-A2LV-01,1.3665080131543068e-14,382.22274095584214,2.5332951248095443,2.455,13.0774,2.737131750224992
TCGA-C5-A2LX-01,1.4456899842781774,386.9655337089752,2.634298042777234,1.8999999999999995,12.4733,2.866890256659402
TCGA-C5-A2LY-01,3.023270186187738e-14,380.08329897916457,2.570469087366151,2.1999999999999997,12.462649999999998,3.10310118376002
TCGA-C5-A2LZ-01,3.3461016833232025e-14,355.38683143688684,3.7714785191529825,2.1100000000000003,12.29865,3.095581369034629
